character_id,name,secret_identity,alignment_id,eye_color_id,hair_color_id,sex_id,gsm_id,alive,appearances,universe_id,first_appearance_year
17155,Ben Morse (Earth-616),No Dual Identity,3,5,4,5,3,Living Characters,2.0,1,2006.0
17156,Borgia Omega (Earth-616),Secret Identity,1,4,14,5,3,Living Characters,2.0,1,2006.0
17157,Brian King (Earth-616),No Dual Identity,1,4,3,5,3,Deceased Characters,2.0,1,2006.0
17158,Celestial Madonna (Earth-616),Secret Identity,3,20,7,2,3,Deceased Characters,2.0,1,2006.0
17159,Dal Damoc (Earth-616),Public Identity,3,16,27,5,3,Living Characters,2.0,1,2006.0
17160,Detlef Metzger (Earth-616),Public Identity,1,5,4,5,3,Living Characters,2.0,1,2006.0
17161,Fex (Earth-616),Public Identity,1,26,20,5,3,Living Characters,2.0,1,2006.0
17162,General Combest (Earth-616),Public Identity,3,4,7,5,3,Deceased Characters,2.0,1,2006.0
17163,Geryon (Earth-616),No Dual Identity,3,4,7,5,3,Living Characters,2.0,1,2006.0
17164,Ignacio Alvarez (Earth-616),Public Identity,2,6,3,5,3,Living Characters,2.0,1,2006.0
17165,Jarhead (Earth-616),,1,4,7,5,3,Living Characters,2.0,1,2006.0
17166,Jasper Bateman (Earth-616),Secret Identity,1,4,7,5,3,Deceased Characters,2.0,1,2006.0
17167,Kadar (Earth-616),No Dual Identity,2,4,7,5,3,Deceased Characters,2.0,1,2006.0
17168,Kaga (Earth-616),Secret Identity,1,4,2,5,3,Living Characters,2.0,1,2006.0
17169,Lamia (Olympian) (Earth-616),No Dual Identity,1,4,3,2,3,Living Characters,2.0,1,2006.0
17170,Laroximous Boneflayer (Earth-616),,3,4,7,5,3,Living Characters,2.0,1,2006.0
17171,Leonard Pimacher (Earth-616),Public Identity,3,11,4,5,3,Living Characters,2.0,1,2006.0
17172,Lothithanriaxiaxus (Earth-616),Public Identity,1,4,10,5,3,Living Characters,2.0,1,2006.0
17173,Marc Spector (Clone) (Earth-616),Secret Identity,1,6,7,5,3,Deceased Characters,2.0,1,2006.0
17174,Morda (Earth-616),Secret Identity,2,9,14,2,3,Deceased Characters,2.0,1,2006.0
17175,Nakh (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17176,Natalia Romanova (Dr Bong Clone) (Earth-616),,1,9,1,2,3,Deceased Characters,2.0,1,2006.0
17177,Nemean Lion (Earth-616),Public Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17178,Oudvrou (Earth-616),Secret Identity,2,5,27,2,3,Living Characters,2.0,1,2006.0
17179,Pilli Natu (Earth-616),Public Identity,1,9,14,5,3,Living Characters,2.0,1,2006.0
17180,Samuel Ryan (Earth-616),Public Identity,3,5,11,5,3,Deceased Characters,2.0,1,2006.0
17181,Sofia Alvarez (Earth-616),Public Identity,2,6,7,2,3,Living Characters,2.0,1,2006.0
17182,Teela (Earth-616),Secret Identity,2,6,2,2,3,Living Characters,2.0,1,2006.0
17183,Thomas Davidson (Earth-616),Public Identity,2,4,7,5,3,Living Characters,2.0,1,2006.0
17184,Vincenzo Karnelli (Earth-616),Public Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17185,Zhang Heng (Earth-616),No Dual Identity,2,6,3,5,3,Living Characters,2.0,1,2006.0
17186,302 (Legion Personality) (Earth-616),Secret Identity,3,4,7,5,3,Living Characters,2.0,1,2006.0
17187,Albert Gaines (Zombie Clone) (Earth-616),Secret Identity,1,4,4,5,3,Deceased Characters,2.0,1,2006.0
17188,Alturi (Earth-616),No Dual Identity,3,4,11,5,3,Living Characters,2.0,1,2006.0
17189,Amy (Earth-616),No Dual Identity,1,9,7,2,3,Living Characters,2.0,1,2006.0
17190,Aqwen (Earth-616),,1,4,7,2,3,Living Characters,2.0,1,2006.0
17191,Benedict Ryan (Earth-616),No Dual Identity,1,4,3,5,3,Living Characters,2.0,1,2006.0
17192,Bleeding Image (Legion Personality) (Earth-616),Secret Identity,1,6,2,5,3,Deceased Characters,2.0,1,2006.0
17193,Boyd Buzzard (Earth-616),,1,4,7,5,3,Living Characters,2.0,1,2006.0
17194,Bufford Buzzard (Earth-616),,1,4,7,5,3,Living Characters,2.0,1,2006.0
17195,Calavera (Earth-616),Public Identity,1,4,27,5,3,Living Characters,2.0,1,2006.0
17196,Captain Luna (Earth-616),No Dual Identity,1,20,7,2,3,Living Characters,2.0,1,2006.0
17197,Carlton Kilgore (Earth-616),No Dual Identity,1,4,3,5,3,Deceased Characters,2.0,1,2006.0
17198,Carrion Crow (Earth-616),Secret Identity,1,20,7,5,3,Deceased Characters,2.0,1,2006.0
17199,Cerez (Earth-616),,1,20,7,5,3,Living Characters,2.0,1,2006.0
17200,Chernobog (Earth-616),Public Identity,1,20,7,5,3,Living Characters,2.0,1,2006.0
17201,Compass Rose (Legion Personality) (Earth-616),Secret Identity,3,4,7,5,3,Living Characters,2.0,1,2006.0
17202,D.C.1. (A.I.M.) (Earth-616),Secret Identity,1,6,2,5,3,Living Characters,2.0,1,2006.0
17203,Daniel Chilton (Earth-616),Secret Identity,2,4,7,5,3,Deceased Characters,2.0,1,2006.0
17204,Director Colvin (Earth-616),,2,6,11,5,3,Living Characters,2.0,1,2006.0
17205,Dr. Matsuzaki (Earth-616),,3,6,3,2,3,Living Characters,2.0,1,2006.0
17206,Ernst Rohm (Earth-616),Public Identity,1,6,7,5,3,Living Characters,2.0,1,2006.0
17207,George Stanislaus (Earth-616),Public Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17208,Gynt (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17209,Helen Gable (Earth-616),Public Identity,3,5,20,2,3,Living Characters,2.0,1,2006.0
17210,Jack Gowan (Earth-616),No Dual Identity,1,4,7,5,3,Deceased Characters,2.0,1,2006.0
17211,Mainframe (android) (Earth-616),,2,20,7,5,3,Deceased Characters,2.0,1,2006.0
17212,Mokk (Earth-616),Public Identity,1,16,14,5,3,Living Characters,2.0,1,2006.0
17213,Mr. Macik (Earth-616),Public Identity,2,6,11,5,3,Living Characters,2.0,1,2006.0
17214,Mrs. Macik (Earth-616),Public Identity,2,6,7,2,3,Living Characters,2.0,1,2006.0
17215,Navee Moshtaghi (Earth-616),Public Identity,3,6,7,5,3,Living Characters,2.0,1,2006.0
17216,Nerkkod (Earth-616),Public Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17217,Niko Constantin (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17218,Paula Crane (Earth-616),,1,4,11,2,3,Living Characters,2.0,1,2006.0
17219,Redshirt (Earth-616),Secret Identity,1,5,4,5,3,Deceased Characters,2.0,1,2006.0
17220,Robert Seever (Earth-616),No Dual Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17221,Sally Roland (Earth-616),Public Identity,1,5,20,2,3,Deceased Characters,2.0,1,2006.0
17222,Sigmund (Earth-616),Public Identity,2,6,2,5,3,Deceased Characters,2.0,1,2006.0
17223,Siri (Asgardian) (Earth-616),,1,4,20,2,3,Living Characters,2.0,1,2006.0
17224,Sixth Light (Earth-616),No Dual Identity,3,4,7,5,3,Living Characters,2.0,1,2006.0
17225,Svetlana (Earth-616),,2,26,7,2,3,Living Characters,2.0,1,2006.0
17226,Xirdal (Earth-616),Public Identity,1,26,14,2,3,Deceased Characters,2.0,1,2006.0
17227,Young Soo Pock (Earth-616),Secret Identity,3,6,3,5,3,Living Characters,2.0,1,2006.0
17228,Yruku (Earth-616),Secret Identity,3,26,2,5,3,Living Characters,2.0,1,2006.0
17229,Barry Santana (Earth-616),Secret Identity,2,4,4,5,3,Deceased Characters,2.0,1,2006.0
17230,Buzzkill (Andrew) (Earth-616),Secret Identity,2,5,3,5,3,Deceased Characters,2.0,1,2006.0
17231,Count von Blitzkrieg (Earth-616),Public Identity,1,4,4,5,3,Living Characters,2.0,1,2006.0
17232,Far Sight (Earth-616),Secret Identity,2,9,20,5,3,Deceased Characters,2.0,1,2006.0
17233,Felipe Morales (Earth-616),Secret Identity,2,4,7,5,3,Living Characters,2.0,1,2006.0
17234,Fritz Kron (Earth-616),Public Identity,1,4,3,5,3,Living Characters,2.0,1,2006.0
17235,General Whedon (Earth-616),Public Identity,3,11,7,5,3,Living Characters,2.0,1,2006.0
17236,Ichor (Earth-616),,3,5,2,5,3,Living Characters,2.0,1,2006.0
17237,Ister (Earth-616),Secret Identity,3,4,2,5,3,Deceased Characters,2.0,1,2006.0
17238,Jin Lee (Earth-616),Secret Identity,2,4,3,2,3,Living Characters,2.0,1,2006.0
17239,Lord Defender (Earth-616),Secret Identity,2,9,7,5,3,Living Characters,2.0,1,2006.0
17240,Marvin Martin (Earth-616),,1,4,20,5,3,Living Characters,2.0,1,2006.0
17241,Mortimer Toynbee (Clone) (Earth-616),Secret Identity,1,4,7,5,3,Deceased Characters,2.0,1,2006.0
17242,Pablo Morales (Earth-616),Secret Identity,2,4,7,5,3,Deceased Characters,2.0,1,2006.0
17243,Patti Lee (Earth-616),Secret Identity,2,4,4,2,3,Living Characters,2.0,1,2006.0
17244,Robyn Hood (Earth-616),Secret Identity,3,6,20,2,3,Living Characters,2.0,1,2006.0
17245,Arranger (Scarlet Spider) (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17246,Blaze (Hobgoblin) (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17247,Boss Cohen (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17248,Crimson Commando (Freedom Force) (Earth-616),Secret Identity,3,4,2,5,3,Living Characters,2.0,1,2006.0
17249,Devil-Spider (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17250,Du Ke Feng (Earth-616),Public Identity,1,4,3,5,3,Deceased Characters,2.0,1,2006.0
17251,Hobgoblin (Claude) (Earth-616),Secret Identity,1,6,3,5,3,Deceased Characters,2.0,1,2006.0
17252,James Cole (Earth-616),Secret Identity,3,6,2,5,3,Living Characters,2.0,1,2006.0
17253,Kingdom (Earth-616),Secret Identity,2,6,3,5,3,Deceased Characters,2.0,1,2006.0
17254,Martin Helling (Earth-616),Secret Identity,3,11,4,5,3,Living Characters,2.0,1,2006.0
17255,Mass (Freedom Force) (Earth-616),Secret Identity,3,4,20,5,3,Living Characters,2.0,1,2006.0
17256,Morrigon (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17257,Mr. Ledbetter (Earth-616),No Dual Identity,1,4,2,5,3,Living Characters,2.0,1,2006.0
17258,Mycolojester (Legion Personality) (Earth-616),Secret Identity,3,4,14,5,3,Living Characters,2.0,1,2006.0
17259,Phlish (Earth-616),,2,24,7,5,3,Deceased Characters,2.0,1,2006.0
17260,Radu (Microverse) (Earth-616),Public Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17261,Sergei Sorokin (Earth-616),,3,9,3,5,3,Deceased Characters,2.0,1,2006.0
17262,Shift (Freedom Force) (Earth-616),Secret Identity,3,6,2,5,3,Living Characters,2.0,1,2006.0
17263,Veritina (Earth-616),No Dual Identity,3,5,14,2,3,Deceased Characters,2.0,1,2006.0
17264,Wendigo (Omega Flight) (Earth-616),Secret Identity,2,24,27,5,3,Deceased Characters,2.0,1,2006.0
17265,Alexander of Macedon (Earth-616),Public Identity,3,4,7,5,3,Deceased Characters,2.0,1,2006.0
17266,Alphonse LaGuardia (Earth-616),,2,4,7,5,3,Living Characters,2.0,1,2006.0
17267,Arges (Earth-616),,1,4,7,5,3,Living Characters,2.0,1,2006.0
17268,Arlise (Katar) (Earth-616),Secret Identity,1,4,14,2,3,Living Characters,2.0,1,2006.0
17269,Astro (Earth-616),,1,22,25,5,3,Living Characters,2.0,1,2006.0
17270,Blow Dryer (Earth-616),Secret Identity,1,4,20,2,3,Living Characters,2.0,1,2006.0
17271,Charles Prince of Wales (Earth-616),Public Identity,2,4,11,5,3,Living Characters,2.0,1,2006.0
17272,Cleve Gorman (Earth-616),Public Identity,1,4,4,5,3,Deceased Characters,2.0,1,2006.0
17273,Conrad Turing (Earth-616),Secret Identity,1,6,7,5,3,Living Characters,2.0,1,2006.0
17274,Damballah (Mystic) (Earth-616),Secret Identity,1,4,3,5,3,Living Characters,2.0,1,2006.0
17275,Dezan (Earth-616),No Dual Identity,2,9,10,5,3,Living Characters,2.0,1,2006.0
17276,Eliminator (Earth-616),,1,4,7,5,3,Living Characters,2.0,1,2006.0
17277,Elizabeth Lockhart (Earth-616),,1,4,4,2,3,Deceased Characters,2.0,1,2006.0
17278,Erishkigal (Deviant) (Earth-616),,1,20,7,2,3,Living Characters,2.0,1,2006.0
17279,Essential (Earth-616),Secret Identity,3,4,7,2,3,Living Characters,2.0,1,2006.0
17280,Farallah (Earth-616),,3,4,7,5,3,Living Characters,2.0,1,2006.0
17281,Floyd Donahue (Earth-616),,1,4,7,5,3,Living Characters,2.0,1,2006.0
17282,Francis Talbot (Earth-616),No Dual Identity,3,5,2,5,3,Living Characters,2.0,1,2006.0
17283,Herne (Earth-616),Public Identity,3,24,27,5,3,Living Characters,2.0,1,2006.0
17284,Ilya Koblev (Earth-616),Secret Identity,1,24,27,5,3,Living Characters,2.0,1,2006.0
17285,Impercepto (Earth-616),Secret Identity,1,4,14,5,3,Living Characters,2.0,1,2006.0
17286,Ioakim Koblev (Earth-616),Secret Identity,1,24,27,5,3,Living Characters,2.0,1,2006.0
17287,Irham (Earth-616),Public Identity,1,4,11,5,3,Living Characters,2.0,1,2006.0
17288,Jack Chain (Earth-616),Secret Identity,1,5,11,5,3,Living Characters,2.0,1,2006.0
17289,Jason (Inhuman) (Earth-616),Secret Identity,3,6,7,5,3,Living Characters,2.0,1,2006.0
17290,John Eden (Earth-616),No Dual Identity,2,5,4,5,3,Living Characters,2.0,1,2006.0
17291,Karal (Earth-616),No Dual Identity,3,4,7,5,3,Living Characters,2.0,1,2006.0
17292,Lilith Moll (Earth-616),Public Identity,1,4,1,2,3,Living Characters,2.0,1,2006.0
17293,Matthew Malloy (Earth-616),No Dual Identity,3,6,7,5,3,Living Characters,2.0,1,2006.0
17294,Mrs. Jones (Earth-616),No Dual Identity,2,5,27,2,3,Living Characters,2.0,1,2006.0
17295,Myrn (Earth-616),No Dual Identity,1,9,14,5,3,Living Characters,2.0,1,2006.0
17296,Nightfall (Earth-616),Secret Identity,3,6,3,2,3,Living Characters,2.0,1,2006.0
17297,Nocculus (Earth-616),Secret Identity,1,24,2,5,3,Living Characters,2.0,1,2006.0
17298,Omnivore (Earth-616),Secret Identity,1,24,14,5,3,Living Characters,2.0,1,2006.0
17299,Peters (Earth-616),No Dual Identity,3,4,7,5,3,Deceased Characters,2.0,1,2006.0
17300,Ralph Fake (Earth-616),Public Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17301,Seth Waters (Earth-616),No Dual Identity,1,4,4,5,3,Deceased Characters,2.0,1,2006.0
17302,Sharra (Earth-616),Public Identity,3,4,3,2,3,Deceased Characters,2.0,1,2006.0
17303,Sheath (Earth-616),Secret Identity,1,4,10,2,3,Living Characters,2.0,1,2006.0
17304,Skadi (Earth-616),Secret Identity,2,4,27,2,3,Living Characters,2.0,1,2006.0
17305,Slag (Slagley) (Earth-616),Secret Identity,2,4,3,5,3,Living Characters,2.0,1,2006.0
17306,Victoria (Earth-616),No Dual Identity,3,11,7,2,3,Living Characters,2.0,1,2006.0
17307,Zoltaro (Earth-616),,1,4,3,5,3,Deceased Characters,2.0,1,2006.0
17308,Aaron Carpenter (Earth-616),No Dual Identity,2,6,3,5,3,Living Characters,2.0,1,2006.0
17309,Adelynn Duquesne (Earth-616),Secret Identity,2,4,4,2,3,Living Characters,2.0,1,2006.0
17310,Adomox (Earth-616),Public Identity,1,26,4,5,3,Living Characters,2.0,1,2006.0
17311,Angela Snow (Earth-616),No Dual Identity,3,1,4,2,3,Living Characters,2.0,1,2006.0
17312,Anton Wexler (Earth-616),No Dual Identity,2,6,12,5,3,Living Characters,2.0,1,2006.0
17313,Arthur Vanko (Earth-616),No Dual Identity,3,6,3,5,3,Deceased Characters,2.0,1,2006.0
17314,Barbara McDevitt (Earth-616),Public Identity,2,5,20,2,3,Living Characters,2.0,1,2006.0
17315,Blake Schiel (Earth-616),Public Identity,3,5,4,2,3,Living Characters,2.0,1,2006.0
17316,Bruin (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17317,Cepul (Earth-616),No Dual Identity,1,24,14,5,3,Living Characters,2.0,1,2006.0
17318,Charles Dalton (Earth-616),No Dual Identity,3,5,7,5,3,Living Characters,2.0,1,2006.0
17319,Commander Steigen (Earth-616),No Dual Identity,1,24,3,5,3,Living Characters,2.0,1,2006.0
17320,Devastator (Ascendants) (Earth-616),Secret Identity,2,9,2,5,3,Living Characters,2.0,1,2006.0
17321,Edith Barton (Earth-616),Public Identity,3,4,4,2,3,Living Characters,2.0,1,2006.0
17322,Eugene Judd (Revenant) (Earth-616),Secret Identity,1,6,3,5,3,Deceased Characters,2.0,1,2006.0
17323,Fiona (Inhuman) (Earth-616),Secret Identity,2,5,7,2,3,Living Characters,2.0,1,2006.0
17324,Flynn (Inhuman) (Earth-616),Secret Identity,2,20,3,5,3,Living Characters,2.0,1,2006.0
17325,Flynt Ward (Earth-616),Public Identity,1,5,4,5,3,Living Characters,2.0,1,2006.0
17326,Gavrel Achter (Earth-616),Secret Identity,1,20,2,5,3,Deceased Characters,2.0,1,2006.0
17327,Gron (Earth-616),Secret Identity,2,5,2,5,3,Living Characters,2.0,1,2006.0
17328,Harold Barton (Earth-616),Public Identity,3,4,7,5,3,Living Characters,2.0,1,2006.0
17329,Heavy (Earth-616),Secret Identity,3,4,7,5,3,Living Characters,2.0,1,2006.0
17330,Jason Quantrell (Earth-616),Public Identity,1,5,7,5,3,Living Characters,2.0,1,2006.0
17331,Jinin (Earth-616),Secret Identity,2,24,19,2,3,Living Characters,2.0,1,2006.0
17332,Joanie (LMD) (Earth-616),No Dual Identity,1,4,1,2,3,Living Characters,2.0,1,2006.0
17333,Kaldera (Earth-616),Public Identity,1,4,7,2,3,Living Characters,2.0,1,2006.0
17334,Kenneth Driscoll (Earth-616),Public Identity,1,5,4,5,3,Deceased Characters,2.0,1,2006.0
17335,Kevin Brashear (Earth-616),No Dual Identity,3,6,3,5,3,Living Characters,2.0,1,2006.0
17336,Kilgore Sentinel (Earth-616),Secret Identity,2,26,7,5,3,Living Characters,2.0,1,2006.0
17337,Krakoas (Hellfire Academy) (Earth-616),,1,20,14,5,3,Deceased Characters,2.0,1,2006.0
17338,Le Necrogateur (Earth-616),Secret Identity,2,20,2,5,3,Living Characters,2.0,1,2006.0
17339,Leviathan (Whalesong) (Earth-616),Secret Identity,2,4,14,5,3,Living Characters,2.0,1,2006.0
17340,Marci Camp (Earth-616),Secret Identity,1,5,7,2,3,Living Characters,2.0,1,2006.0
17341,Mauler (Hobgoblin) (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17342,Max Brashear (Earth-616),Secret Identity,1,6,3,5,3,Living Characters,2.0,1,2006.0
17343,Michael D. Allred (Earth-616),Public Identity,3,4,7,5,3,Living Characters,2.0,1,2006.0
17344,Nessa (Earth-616),Secret Identity,3,4,3,2,3,Living Characters,2.0,1,2006.0
17345,Ororo Munroe (Revenant) (Earth-616),Secret Identity,1,5,3,2,3,Deceased Characters,2.0,1,2006.0
17346,Orville (Earth-616),No Dual Identity,3,6,2,5,3,Living Characters,2.0,1,2006.0
17347,Protozoan Porter (Legion Personality) (Earth-616),Secret Identity,3,4,14,5,3,Living Characters,2.0,1,2006.0
17348,Reflex (Hand ninja) (Earth-616),Secret Identity,3,24,7,5,3,Living Characters,2.0,1,2006.0
17349,Ryan Trent (Earth-616),Secret Identity,1,5,7,5,3,Living Characters,2.0,1,2006.0
17350,Saint (Boris) (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17351,Samuel (Down Acres) (Earth-616),No Dual Identity,3,24,7,5,3,Living Characters,2.0,1,2006.0
17352,Sarah Garza (Earth-616),No Dual Identity,2,4,7,2,3,Living Characters,2.0,1,2006.0
17353,Scott Dakei (Earth-616),No Dual Identity,1,5,7,5,3,Living Characters,2.0,1,2006.0
17354,Skull (Gleb) (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17355,Slasher (ex-S.H.I.E.L.D. agent) (Earth-616),Secret Identity,1,4,7,5,3,Deceased Characters,2.0,1,2006.0
17356,Smedley Kornfeld (Earth-616),Secret Identity,3,5,2,5,3,Deceased Characters,2.0,1,2006.0
17357,Snaggi (Earth-616),No Dual Identity,1,26,3,2,3,Living Characters,2.0,1,2006.0
17358,Sneedge (Earth-616),No Dual Identity,2,18,2,5,3,Living Characters,2.0,1,2006.0
17359,Stella Webb (Earth-616),No Dual Identity,1,5,7,2,3,Deceased Characters,2.0,1,2006.0
17360,Sunfire (North Korean Mutate) (Earth-616),Secret Identity,3,4,7,5,3,Deceased Characters,2.0,1,2006.0
17361,Sylvia Prell (Earth-616),,3,4,7,2,3,Living Characters,2.0,1,2006.0
17362,Theodore Goodrich (Earth-616),No Dual Identity,1,5,4,5,3,Deceased Characters,2.0,1,2006.0
17363,Travis (A.I.M.) (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,2.0,1,2006.0
17364,Whalesong (Earth-616),Secret Identity,2,4,3,2,3,Living Characters,2.0,1,2006.0
17365,White Man (Earth-616),Secret Identity,1,5,4,5,3,Living Characters,2.0,1,2006.0
17366,Xian Zheng (Earth-616),No Dual Identity,2,4,3,5,3,Living Characters,2.0,1,2006.0
17367,Bardak (Earth-616),No Dual Identity,1,4,7,5,3,Deceased Characters,1.0,1,2006.0
17368,Bends (Masked Raider) (Earth-616),No Dual Identity,1,4,7,5,3,Deceased Characters,1.0,1,2006.0
17369,Blackie Ross (Earth-616),No Dual Identity,1,4,3,5,3,Living Characters,1.0,1,2006.0
17370,Bleck (Earth-616),No Dual Identity,3,4,7,5,3,Deceased Characters,1.0,1,2006.0
17371,Cal Brunder (Earth-616),No Dual Identity,1,4,7,5,3,Living Characters,1.0,1,2006.0
17372,Constance Rand (Earth-616),No Dual Identity,2,4,4,2,3,Deceased Characters,1.0,1,2006.0
17373,Dead Shot (Masked Raider) (Earth-616),,1,4,7,5,3,Living Characters,1.0,1,2006.0
17374,Dr. Lang (The Big Boss) (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,1.0,1,2006.0
17375,Dutch Hansen (Earth-616),No Dual Identity,1,4,7,5,3,Deceased Characters,1.0,1,2006.0
17376,Ganya (Earth-616),No Dual Identity,3,4,7,2,3,Living Characters,1.0,1,2006.0
17377,Gus Ronson (Earth-616),No Dual Identity,1,4,3,5,3,Deceased Characters,1.0,1,2006.0
17378,Hook Tebbs (Earth-616),No Dual Identity,1,4,11,5,3,Deceased Characters,1.0,1,2006.0
17379,Jane Framan (Earth-616),No Dual Identity,2,4,7,2,3,Living Characters,1.0,1,2006.0
17380,John Crafton (Earth-616),No Dual Identity,1,4,7,5,3,Deceased Characters,1.0,1,2006.0
17381,John Dillon (Earth-616),No Dual Identity,1,4,7,5,3,Deceased Characters,1.0,1,2006.0
17382,John Roberts (Earth-616),No Dual Identity,2,4,11,5,3,Living Characters,1.0,1,2006.0
17383,Lil (Earth-616),,1,4,3,2,3,Living Characters,1.0,1,2006.0
17384,Lola (Earth-616),No Dual Identity,1,4,4,2,3,Living Characters,1.0,1,2006.0
17385,Lordin (Earth-616),No Dual Identity,3,4,7,5,3,Living Characters,1.0,1,2006.0
17386,Miguel (Masked Raider) (Earth-616),,1,4,3,5,3,Living Characters,1.0,1,2006.0
17387,Mike (John Crafton Gang) (Earth-616),No Dual Identity,1,4,7,5,3,Deceased Characters,1.0,1,2006.0
17388,Mike Malone (Earth-616),No Dual Identity,1,4,2,5,3,Deceased Characters,1.0,1,2006.0
17389,Mister Lelong (Earth-616),Secret Identity,1,4,3,5,3,Living Characters,1.0,1,2006.0
17390,Mubangi (Earth-616),No Dual Identity,1,4,3,5,3,Deceased Characters,1.0,1,2006.0
17391,Officer Foley (Earth-616),No Dual Identity,2,4,7,5,3,Deceased Characters,1.0,1,2006.0
17392,Pinkerton (Earth-616),No Dual Identity,3,4,2,5,3,Living Characters,1.0,1,2006.0
17393,Prairie City Sheriff (Masked Raider) (Earth-616),No Dual Identity,2,4,11,5,3,Living Characters,1.0,1,2006.0
17394,Red (Blackie Ross Gang) (Earth-616),,1,4,7,5,3,Living Characters,1.0,1,2006.0
17395,Rowdy (Earth-616),No Dual Identity,1,4,7,5,3,Deceased Characters,1.0,1,2006.0
17396,Shorty (Masked Raider) (Earth-616),,1,4,7,5,3,Living Characters,1.0,1,2006.0
17397,Slick (Masked Raider) (Earth-616),No Dual Identity,1,4,7,5,3,Living Characters,1.0,1,2006.0
17398,Slug (John Crafton Gang) (Earth-616),No Dual Identity,1,4,7,5,3,Living Characters,1.0,1,2006.0
17399,Steve (Masked Raider) (Earth-616),No Dual Identity,2,4,7,5,3,Living Characters,1.0,1,2006.0
17400,Steve Enkel (Earth-616),No Dual Identity,1,4,7,5,3,Deceased Characters,1.0,1,2006.0
17401,Sulani (Earth-616),No Dual Identity,3,4,7,2,3,Living Characters,1.0,1,2006.0
17402,Tex (Masked Raider) (Earth-616),,1,4,7,5,3,Deceased Characters,1.0,1,2006.0
17403,Tim Roberts (Earth-616),No Dual Identity,2,4,7,5,3,Living Characters,1.0,1,2006.0
17404,Tom (EMT) (Earth-616),No Dual Identity,3,4,7,5,3,Living Characters,1.0,1,2006.0
17405,Trigger Bolo (Earth-616),No Dual Identity,1,4,7,5,3,Deceased Characters,1.0,1,2006.0
17406,Tupat (Earth-616),No Dual Identity,3,4,7,5,3,Living Characters,1.0,1,2006.0
17407,Wal-Lah (Earth-616),No Dual Identity,3,4,7,5,3,Living Characters,1.0,1,2006.0
17408,Zoro (Earth-616),No Dual Identity,3,4,7,5,3,Living Characters,1.0,1,2006.0
17409,1X (Earth-616),Public Identity,2,4,4,5,3,Living Characters,1.0,1,2006.0
17410,2X (Earth-616),Public Identity,2,4,7,5,3,Living Characters,1.0,1,2006.0
17411,3X (Earth-616),Public Identity,2,4,3,5,3,Living Characters,1.0,1,2006.0
17412,Abwama (Earth-616),No Dual Identity,1,4,3,5,3,Deceased Characters,1.0,1,2006.0
17413,Ali Hassan (Earth-616),No Dual Identity,1,4,3,5,3,Living Characters,1.0,1,2006.0
17414,Alveroz Monez (Earth-616),No Dual Identity,1,4,2,5,3,Deceased Characters,1.0,1,2006.0
17415,Anna Twisdon (Earth-616),No Dual Identity,2,4,4,2,3,Living Characters,1.0,1,2006.0
17416,Anson Dictor (Earth-616),No Dual Identity,1,4,3,5,3,Living Characters,1.0,1,2006.0
17417,Aorangi (Earth-616),No Dual Identity,1,4,7,5,3,Deceased Characters,1.0,1,2006.0
17418,Ashok Sunga (Earth-616),No Dual Identity,1,4,3,5,3,Deceased Characters,1.0,1,2006.0
17419,Baldwin Drake (Earth-616),No Dual Identity,1,4,3,5,3,Living Characters,1.0,1,2006.0
17420,Balus (Earth-616),No Dual Identity,1,4,3,5,3,Deceased Characters,1.0,1,2006.0
17421,Banker Wells (Earth-616),,1,4,3,5,3,Living Characters,1.0,1,2006.0
17422,Ben Wallis (Earth-616),No Dual Identity,2,4,7,5,3,Living Characters,1.0,1,2006.0
17423,Betty Crane (Earth-616),No Dual Identity,2,4,3,2,3,Living Characters,1.0,1,2006.0
17424,Betty Nestor (Earth-616),No Dual Identity,2,4,4,2,3,Living Characters,1.0,1,2006.0
17425,Bill Dunn (Earth-616),Public Identity,2,4,3,5,3,Living Characters,1.0,1,2006.0
